platform,dataset_variant,simulator,family,metric,value,evidence_state
Visium,SpatialDE,SRTsim-rf-tissue,BEASTsim_biological_signal_DE,DE_lfc_correlation,0.9124729388659415,computed
Visium,SpatialDE,SRTsim-rf-tissue,BEASTsim_biological_signal_DE,DE_top_marker_overlap,0.7306666666666666,computed
Visium,SpatialDE,SRTsim-rf-tissue,biological_plausibility,Balanced Realism,0.9498699451551729,computed
Visium,SpatialDE,SRTsim-rf-tissue,biological_plausibility,Spatial Tissue Fidelity,0.9429076293846474,computed
Visium,SpatialDE,SRTsim-rf-tissue,biological_plausibility,Novelty-Gated Plausibility,0.0011154301197067364,computed
Visium,SpatialDE,SRTsim-rf-tissue,biological_plausibility,Conservative Minimum Plausibility,0.9072413479817438,computed
Visium,SpatialDE,SRTsim-rf-tissue,biological_plausibility,coverage_Q,1.0,computed
Visium,SpatialDE,SRTsim-rf-tissue,biological_plausibility,novelty_gate,0.001174297729279683,computed
Visium,SpatialDE,SRTsim-rf-tissue,biological_plausibility,copy_similarity,0.999941285113536,computed
Visium,SpatialDE,SRTsim-rf-tissue,E3_scalability,compute_seconds,28.89,computed
Visium,SpatialDE,SRTsim-rf-tissue,E3_scalability,peak_memory_gb,8.22,computed
Visium,Spapros,SRTsim-rf-tissue,E1_data_properties,library_size,0.049326173261341,computed
Visium,Spapros,SRTsim-rf-tissue,E1_data_properties,effective_library_size,0.12563870355050152,computed
Visium,Spapros,SRTsim-rf-tissue,E1_data_properties,fraction_zero_gene,0.015345268542199489,computed
Visium,Spapros,SRTsim-rf-tissue,E1_data_properties,fraction_zero_spot,0.09281430970085323,computed
Visium,Spapros,SRTsim-rf-tissue,E1_data_properties,mean_expression,0.017902813299232736,computed
Visium,Spapros,SRTsim-rf-tissue,E1_data_properties,variance_expression,0.026854219948849106,computed
Visium,Spapros,SRTsim-rf-tissue,E1_data_properties,scaled_variance,0.06521739130434782,computed
Visium,Spapros,SRTsim-rf-tissue,E1_data_properties,pearson_cell_correlation,0.12608528780014017,computed
Visium,Spapros,SRTsim-rf-tissue,E1_data_properties,spearman_cell_correlation,0.0931727887772843,computed
Visium,Spapros,SRTsim-rf-tissue,E2_SVG_moran,SVG_precision,0.6239316239316239,computed
Visium,Spapros,SRTsim-rf-tissue,E2_SVG_moran,SVG_recall,0.6239316239316239,computed
Visium,Spapros,SRTsim-rf-tissue,E2_SVG_moran,SVG_jaccard,0.45341614906550676,computed
Visium,Spapros,SRTsim-rf-tissue,E2_SVG_moran,moran_global_real,0.4877354783448132,computed
Visium,Spapros,SRTsim-rf-tissue,E2_SVG_moran,moran_global_sim,0.8069384012041397,computed
Visium,Spapros,SRTsim-rf-tissue,E2_SVG_moran,moran_profile_cosine,0.9723189696788094,computed
Visium,Spapros,SRTsim-rf-tissue,E2_clustering,cluster_ARI_real_vs_label,0.3677868549993091,computed
Visium,Spapros,SRTsim-rf-tissue,E2_clustering,cluster_NMI_real_vs_label,0.4702092230982895,computed
Visium,Spapros,SRTsim-rf-tissue,E2_clustering,cluster_ARI_real_vs_sim,0.0020284639286170065,computed
Visium,Spapros,SRTsim-rf-tissue,E2_ct_proportion,ct_proportion_JSD,0.14865271931021454,computed
Visium,Spapros,SRTsim-rf-tissue,E2_ct_proportion,ct_proportion_RMSE,0.07268446587084448,computed
Visium,Spapros,SRTsim-rf-tissue,BEASTsim_similarity_DSC,Shape_mean_dice_score,0.9944817503815936,computed
Visium,Spapros,SRTsim-rf-tissue,BEASTsim_similarity_DSC,SVG_mean_dice_score,0.8779500192463211,computed
Visium,Spapros,SRTsim-rf-tissue,BEASTsim_similarity_DSC,CT_mean_dice_score,0.8131148783091153,computed
Visium,Spapros,SRTsim-rf-tissue,BEASTsim_biological_signal_DE,DE_lfc_correlation,0.871511321091814,computed
Visium,Spapros,SRTsim-rf-tissue,BEASTsim_biological_signal_DE,DE_top_marker_overlap,0.71,computed
Visium,Spapros,SRTsim-rf-tissue,biological_plausibility,Balanced Realism,0.9026523452936988,computed
Visium,Spapros,SRTsim-rf-tissue,biological_plausibility,Spatial Tissue Fidelity,0.8793221666459002,computed
Visium,Spapros,SRTsim-rf-tissue,biological_plausibility,Novelty-Gated Plausibility,0.00014894773041371323,computed
Visium,Spapros,SRTsim-rf-tissue,biological_plausibility,Conservative Minimum Plausibility,0.7981252968052166,computed
Visium,Spapros,SRTsim-rf-tissue,biological_plausibility,coverage_Q,1.0,computed
Visium,Spapros,SRTsim-rf-tissue,biological_plausibility,novelty_gate,0.00016501118197975728,computed
Visium,Spapros,SRTsim-rf-tissue,biological_plausibility,copy_similarity,0.999991749440901,computed
Visium,Spapros,SRTsim-rf-tissue,E3_scalability,compute_seconds,9.39,computed
Visium,Spapros,SRTsim-rf-tissue,E3_scalability,peak_memory_gb,1.09,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,E1_data_properties,library_size,0.025839493326542663,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,E1_data_properties,effective_library_size,0.08390192406881537,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,E1_data_properties,fraction_zero_gene,0.03153153153153153,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,E1_data_properties,fraction_zero_spot,0.009953483076651832,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,E1_data_properties,mean_expression,0.02252252252252252,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,E1_data_properties,variance_expression,0.04504504504504504,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,E1_data_properties,scaled_variance,0.04054054054054054,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,E1_data_properties,pearson_cell_correlation,0.02280039841501713,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,E1_data_properties,spearman_cell_correlation,0.012347141874099188,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,E2_SVG_moran,SVG_precision,0.9696969696969697,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,E2_SVG_moran,SVG_recall,0.9696969696969697,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,E2_SVG_moran,SVG_jaccard,0.9411764705605538,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,E2_SVG_moran,moran_global_real,0.10993121253514467,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,E2_SVG_moran,moran_global_sim,0.11175833971264568,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,E2_SVG_moran,moran_profile_cosine,0.9809925039731031,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,E2_clustering,cluster_ARI_real_vs_label,0.4966454141336732,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,E2_clustering,cluster_NMI_real_vs_label,0.6487101243755614,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,E2_clustering,cluster_ARI_real_vs_sim,0.6923477786376537,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,E2_ct_proportion,ct_proportion_JSD,0.00017872783649951996,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,E2_ct_proportion,ct_proportion_RMSE,3.595560160514146e-05,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,BEASTsim_similarity_DSC,Shape_mean_dice_score,0.9999988851165602,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,BEASTsim_similarity_DSC,SVG_mean_dice_score,0.9809856363546616,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,BEASTsim_similarity_DSC,CT_mean_dice_score,0.9999958067434372,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,BEASTsim_biological_signal_DE,DE_lfc_correlation,0.9953176610857396,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,BEASTsim_biological_signal_DE,DE_top_marker_overlap,0.9410000000000002,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,biological_plausibility,Balanced Realism,0.9859846876665576,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,biological_plausibility,Spatial Tissue Fidelity,0.991724466257547,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,biological_plausibility,Novelty-Gated Plausibility,0.012694765625060602,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,biological_plausibility,Conservative Minimum Plausibility,0.9687653518935896,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,biological_plausibility,coverage_Q,1.0,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,biological_plausibility,novelty_gate,0.0128752157957992,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,biological_plausibility,copy_similarity,0.99935623921021,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,E3_scalability,compute_seconds,17.35,computed
MERFISH,SpatialDE,SRTsim-rb-tissue,E3_scalability,peak_memory_gb,1.37,computed
Visium,SpatialDE,SRTsim-rf-domain,E1_data_properties,library_size,0.06505744538160671,computed
Visium,SpatialDE,SRTsim-rf-domain,E1_data_properties,effective_library_size,0.29208981745732593,computed
Visium,SpatialDE,SRTsim-rf-domain,E1_data_properties,fraction_zero_gene,0.016125,computed
Visium,SpatialDE,SRTsim-rf-domain,E1_data_properties,fraction_zero_spot,0.09479981006554697,computed
Visium,SpatialDE,SRTsim-rf-domain,E1_data_properties,mean_expression,0.016,computed
Visium,SpatialDE,SRTsim-rf-domain,E1_data_properties,variance_expression,0.0125,computed
Visium,SpatialDE,SRTsim-rf-domain,E1_data_properties,scaled_variance,0.054125,computed
Visium,SpatialDE,SRTsim-rf-domain,E1_data_properties,pearson_cell_correlation,0.040524928429107265,computed
Visium,SpatialDE,SRTsim-rf-domain,E1_data_properties,spearman_cell_correlation,0.12030581543314378,computed
Visium,SpatialDE,SRTsim-rf-domain,E2_SVG_moran,SVG_precision,0.9041666666666667,computed
Visium,SpatialDE,SRTsim-rf-domain,E2_SVG_moran,SVG_recall,0.9041666666666667,computed
Visium,SpatialDE,SRTsim-rf-domain,E2_SVG_moran,SVG_jaccard,0.8250950570335931,computed
Visium,SpatialDE,SRTsim-rf-domain,E2_SVG_moran,moran_global_real,0.21387554388725347,computed
Visium,SpatialDE,SRTsim-rf-domain,E2_SVG_moran,moran_global_sim,0.5015367300678668,computed
Visium,SpatialDE,SRTsim-rf-domain,E2_SVG_moran,moran_profile_cosine,0.9203513459678441,computed
Visium,SpatialDE,SRTsim-rf-domain,E2_clustering,cluster_ARI_real_vs_label,0.3928152620206252,computed
Visium,SpatialDE,SRTsim-rf-domain,E2_clustering,cluster_NMI_real_vs_label,0.5675020017888964,computed
Visium,SpatialDE,SRTsim-rf-domain,E2_clustering,cluster_ARI_real_vs_sim,0.0010877291577378054,computed
Visium,SpatialDE,SRTsim-rf-domain,E2_ct_proportion,ct_proportion_JSD,0.14720973580364033,computed
Visium,SpatialDE,SRTsim-rf-domain,E2_ct_proportion,ct_proportion_RMSE,0.029893863816793976,computed
Visium,SpatialDE,SRTsim-rf-domain,BEASTsim_similarity_DSC,Shape_mean_dice_score,0.9944817503815936,computed
Visium,SpatialDE,SRTsim-rf-domain,BEASTsim_similarity_DSC,SVG_mean_dice_score,0.742062280617115,computed
Visium,SpatialDE,SRTsim-rf-domain,BEASTsim_similarity_DSC,CT_mean_dice_score,0.7028934944249906,computed
Visium,SpatialDE,SRTsim-rf-domain,BEASTsim_biological_signal_DE,DE_lfc_correlation,0.9018359092238215,computed
Visium,SpatialDE,SRTsim-rf-domain,BEASTsim_biological_signal_DE,DE_top_marker_overlap,0.704,computed
Visium,SpatialDE,SRTsim-rf-domain,biological_plausibility,Balanced Realism,0.9363602968985867,computed
Visium,SpatialDE,SRTsim-rf-domain,biological_plausibility,Spatial Tissue Fidelity,0.9267324002525292,computed
Visium,SpatialDE,SRTsim-rf-domain,biological_plausibility,Novelty-Gated Plausibility,0.00112007519329784,computed
Visium,SpatialDE,SRTsim-rf-domain,biological_plausibility,Conservative Minimum Plausibility,0.9140519392986841,computed
Visium,SpatialDE,SRTsim-rf-domain,biological_plausibility,coverage_Q,1.0,computed
Visium,SpatialDE,SRTsim-rf-domain,biological_plausibility,novelty_gate,0.0011962010745305562,computed
Visium,SpatialDE,SRTsim-rf-domain,biological_plausibility,copy_similarity,0.9999401899462734,computed
Visium,SpatialDE,SRTsim-rf-domain,E3_scalability,compute_seconds,26.43,computed
Visium,SpatialDE,SRTsim-rf-domain,E3_scalability,peak_memory_gb,8.38,computed
MERFISH,SpatialDE,SRTsim-rf-domain,E1_data_properties,library_size,0.06339450615637664,computed
MERFISH,SpatialDE,SRTsim-rf-domain,E1_data_properties,effective_library_size,0.10403503566867565,computed
MERFISH,SpatialDE,SRTsim-rf-domain,E1_data_properties,fraction_zero_gene,0.04954954954954955,computed
MERFISH,SpatialDE,SRTsim-rf-domain,E1_data_properties,fraction_zero_spot,0.0223698167421598,computed
MERFISH,SpatialDE,SRTsim-rf-domain,E1_data_properties,mean_expression,0.04054054054054054,computed
MERFISH,SpatialDE,SRTsim-rf-domain,E1_data_properties,variance_expression,0.04504504504504504,computed
MERFISH,SpatialDE,SRTsim-rf-domain,E1_data_properties,scaled_variance,0.08108108108108109,computed
MERFISH,SpatialDE,SRTsim-rf-domain,E1_data_properties,pearson_cell_correlation,0.028592760761035785,computed
MERFISH,SpatialDE,SRTsim-rf-domain,E1_data_properties,spearman_cell_correlation,0.024560606943785257,computed
MERFISH,SpatialDE,SRTsim-rf-domain,E2_SVG_moran,SVG_precision,0.8484848484848485,computed
MERFISH,SpatialDE,SRTsim-rf-domain,E2_SVG_moran,SVG_recall,0.8484848484848485,computed
MERFISH,SpatialDE,SRTsim-rf-domain,E2_SVG_moran,SVG_jaccard,0.7368421052437674,computed
MERFISH,SpatialDE,SRTsim-rf-domain,E2_SVG_moran,moran_global_real,0.10993121253514467,computed
MERFISH,SpatialDE,SRTsim-rf-domain,E2_SVG_moran,moran_global_sim,0.3043202202429661,computed
MERFISH,SpatialDE,SRTsim-rf-domain,E2_SVG_moran,moran_profile_cosine,0.8965472533523335,computed
MERFISH,SpatialDE,SRTsim-rf-domain,E2_clustering,cluster_ARI_real_vs_label,0.4966454141336732,computed
MERFISH,SpatialDE,SRTsim-rf-domain,E2_clustering,cluster_NMI_real_vs_label,0.6487101243755614,computed
MERFISH,SpatialDE,SRTsim-rf-domain,E2_clustering,cluster_ARI_real_vs_sim,0.0031285242775646624,computed
MERFISH,SpatialDE,SRTsim-rf-domain,E2_ct_proportion,ct_proportion_JSD,0.10275422459982811,computed
MERFISH,SpatialDE,SRTsim-rf-domain,E2_ct_proportion,ct_proportion_RMSE,0.019067279038826632,computed
MERFISH,SpatialDE,SRTsim-rf-domain,BEASTsim_similarity_DSC,Shape_mean_dice_score,0.949091675629573,computed
MERFISH,SpatialDE,SRTsim-rf-domain,BEASTsim_similarity_DSC,SVG_mean_dice_score,0.6682849804306369,computed
MERFISH,SpatialDE,SRTsim-rf-domain,BEASTsim_similarity_DSC,CT_mean_dice_score,0.680524660306004,computed
MERFISH,SpatialDE,SRTsim-rf-domain,BEASTsim_biological_signal_DE,DE_lfc_correlation,0.9901170248864035,computed
MERFISH,SpatialDE,SRTsim-rf-domain,BEASTsim_biological_signal_DE,DE_top_marker_overlap,0.8319999999999999,computed
MERFISH,SpatialDE,SRTsim-rf-domain,biological_plausibility,Balanced Realism,0.9121074759989374,computed
MERFISH,SpatialDE,SRTsim-rf-domain,biological_plausibility,Spatial Tissue Fidelity,0.8993541047728758,computed
MERFISH,SpatialDE,SRTsim-rf-domain,biological_plausibility,Novelty-Gated Plausibility,0.14907415318252545,computed
MERFISH,SpatialDE,SRTsim-rf-domain,biological_plausibility,Conservative Minimum Plausibility,0.872516050918591,computed
MERFISH,SpatialDE,SRTsim-rf-domain,biological_plausibility,coverage_Q,1.0,computed
MERFISH,SpatialDE,SRTsim-rf-domain,biological_plausibility,novelty_gate,0.16343924055579073,computed
MERFISH,SpatialDE,SRTsim-rf-domain,biological_plausibility,copy_similarity,0.9918280379722104,computed
MERFISH,SpatialDE,SRTsim-rf-domain,E3_scalability,compute_seconds,17.71,computed
MERFISH,SpatialDE,SRTsim-rf-domain,E3_scalability,peak_memory_gb,1.37,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,E1_data_properties,library_size,0.08237368675421039,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,E1_data_properties,effective_library_size,0.06354233030428265,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,E1_data_properties,fraction_zero_gene,0.02702702702702703,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,E1_data_properties,fraction_zero_spot,0.03894605920735532,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,E1_data_properties,mean_expression,0.03153153153153153,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,E1_data_properties,variance_expression,0.04504504504504504,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,E1_data_properties,scaled_variance,0.12162162162162163,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,E1_data_properties,pearson_cell_correlation,0.04864982456275169,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,E1_data_properties,spearman_cell_correlation,0.09649662807779286,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,E2_SVG_moran,SVG_precision,0.8181818181818182,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,E2_SVG_moran,SVG_recall,0.8181818181818182,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,E2_SVG_moran,SVG_jaccard,0.6923076922899409,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,E2_SVG_moran,moran_global_real,0.10993121253514467,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,E2_SVG_moran,moran_global_sim,0.43433150607054966,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,E2_SVG_moran,moran_profile_cosine,0.8696726981895049,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,E2_clustering,cluster_ARI_real_vs_label,0.4966454141336732,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,E2_clustering,cluster_NMI_real_vs_label,0.6487101243755614,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,E2_clustering,cluster_ARI_real_vs_sim,0.0031252599056035587,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,E2_ct_proportion,ct_proportion_JSD,0.09871878657783913,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,E2_ct_proportion,ct_proportion_RMSE,0.018223787668208195,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,BEASTsim_similarity_DSC,Shape_mean_dice_score,0.9490404864412686,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,BEASTsim_similarity_DSC,SVG_mean_dice_score,0.5183784744923035,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,BEASTsim_similarity_DSC,CT_mean_dice_score,0.6957832802395891,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,BEASTsim_biological_signal_DE,DE_lfc_correlation,0.9294868190567742,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,BEASTsim_biological_signal_DE,DE_top_marker_overlap,0.6889999999999998,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,biological_plausibility,Balanced Realism,0.9064120931223143,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,biological_plausibility,Spatial Tissue Fidelity,0.8907142316929035,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,biological_plausibility,Novelty-Gated Plausibility,0.009141165606613632,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,biological_plausibility,Conservative Minimum Plausibility,0.8439272581856616,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,biological_plausibility,coverage_Q,1.0,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,biological_plausibility,novelty_gate,0.010084999611076562,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,biological_plausibility,copy_similarity,0.9994957500194461,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,E3_scalability,compute_seconds,18.0,computed
MERFISH,SpatialDE,SRTsim-rf-tissue,E3_scalability,peak_memory_gb,1.37,computed
Visium,Spapros,SpatialcoGCN-rb,E1_data_properties,library_size,1.0,computed
Visium,Spapros,SpatialcoGCN-rb,E1_data_properties,effective_library_size,0.9991150442477876,computed
Visium,Spapros,SpatialcoGCN-rb,E1_data_properties,fraction_zero_gene,0.49606299212598426,computed
Visium,Spapros,SpatialcoGCN-rb,E1_data_properties,fraction_zero_spot,0.7033362339304186,computed
Visium,Spapros,SpatialcoGCN-rb,E1_data_properties,mean_expression,0.9553805774278216,computed
Visium,Spapros,SpatialcoGCN-rb,E1_data_properties,variance_expression,0.9750656167979003,computed
Visium,Spapros,SpatialcoGCN-rb,E1_data_properties,scaled_variance,0.2532808398950131,computed
Visium,Spapros,SpatialcoGCN-rb,E1_data_properties,pearson_cell_correlation,0.32613567685865186,computed
Visium,Spapros,SpatialcoGCN-rb,E1_data_properties,spearman_cell_correlation,0.5788449478006283,computed
Visium,Spapros,SpatialcoGCN-rb,E2_SVG_moran,SVG_precision,0.14912280701754385,computed
Visium,Spapros,SpatialcoGCN-rb,E2_SVG_moran,SVG_recall,0.14912280701754385,computed
Visium,Spapros,SpatialcoGCN-rb,E2_SVG_moran,SVG_jaccard,0.08056872037876509,computed
Visium,Spapros,SpatialcoGCN-rb,E2_SVG_moran,moran_global_real,0.484317015053671,computed
Visium,Spapros,SpatialcoGCN-rb,E2_SVG_moran,moran_global_sim,0.5266054668719934,computed
Visium,Spapros,SpatialcoGCN-rb,E2_SVG_moran,moran_profile_cosine,0.9202313537947643,computed
Visium,Spapros,SpatialcoGCN-rb,E2_clustering,cluster_ARI_real_vs_label,0.3652427650534701,computed
Visium,Spapros,SpatialcoGCN-rb,E2_clustering,cluster_NMI_real_vs_label,0.4675810634317707,computed
Visium,Spapros,SpatialcoGCN-rb,E2_clustering,cluster_ARI_real_vs_sim,0.0003655149247079984,computed
Visium,Spapros,SpatialcoGCN-rb,E2_ct_proportion,ct_proportion_JSD,0.48027888770383254,computed
Visium,Spapros,SpatialcoGCN-rb,E2_ct_proportion,ct_proportion_RMSE,0.26119517427181665,computed
Visium,Spapros,SpatialcoGCN-rb,BEASTsim_similarity_DSC,Shape_mean_dice_score,0.5731521243983138,computed
Visium,Spapros,SpatialcoGCN-rb,BEASTsim_similarity_DSC,SVG_mean_dice_score,0.9176334353352236,computed
Visium,Spapros,SpatialcoGCN-rb,BEASTsim_similarity_DSC,CT_mean_dice_score,0.205796072175793,computed
Visium,Spapros,SpatialcoGCN-rb,BEASTsim_biological_signal_DE,DE_lfc_correlation,0.45459539995472203,computed
Visium,Spapros,SpatialcoGCN-rb,BEASTsim_biological_signal_DE,DE_top_marker_overlap,0.37999999999999995,computed
Visium,Spapros,SpatialcoGCN-rb,biological_plausibility,Balanced Realism,0.407007078760692,computed
Visium,Spapros,SpatialcoGCN-rb,biological_plausibility,Spatial Tissue Fidelity,0.49488520387689805,computed
Visium,Spapros,SpatialcoGCN-rb,biological_plausibility,Novelty-Gated Plausibility,0.407007078760692,computed
Visium,Spapros,SpatialcoGCN-rb,biological_plausibility,Conservative Minimum Plausibility,0.14337270341207353,computed
Visium,Spapros,SpatialcoGCN-rb,biological_plausibility,coverage_Q,1.0,computed
Visium,Spapros,SpatialcoGCN-rb,biological_plausibility,novelty_gate,1.0,computed
Visium,Spapros,SpatialcoGCN-rb,biological_plausibility,copy_similarity,0.1421666959030762,computed
Visium,Spapros,SpatialcoGCN-rb,E3_scalability,compute_seconds,6.38,computed
Visium,Spapros,SpatialcoGCN-rb,E3_scalability,peak_memory_gb,0.7,computed
Xenium,Xenium,scCube-rb,E1_data_properties,library_size,0.949280128626763,computed
Xenium,Xenium,scCube-rb,E1_data_properties,effective_library_size,0.9945041292114303,computed
Xenium,Xenium,scCube-rb,E1_data_properties,fraction_zero_gene,0.5356200527704486,computed
Xenium,Xenium,scCube-rb,E1_data_properties,fraction_zero_spot,1.0,computed
Xenium,Xenium,scCube-rb,E1_data_properties,mean_expression,0.37994722955145116,computed
Xenium,Xenium,scCube-rb,E1_data_properties,variance_expression,0.2849604221635884,computed
Xenium,Xenium,scCube-rb,E1_data_properties,scaled_variance,0.575197889182058,computed
Xenium,Xenium,scCube-rb,E1_data_properties,pearson_cell_correlation,0.584219323864773,computed
Xenium,Xenium,scCube-rb,E1_data_properties,spearman_cell_correlation,0.724816323264653,computed
Xenium,Xenium,scCube-rb,E2_SVG_moran,SVG_precision,0.49122807017543857,computed
Xenium,Xenium,scCube-rb,E2_SVG_moran,SVG_recall,0.49122807017543857,computed
Xenium,Xenium,scCube-rb,E2_SVG_moran,SVG_jaccard,0.32558139534505137,computed
Xenium,Xenium,scCube-rb,E2_SVG_moran,moran_global_real,0.1305222866844679,computed
Xenium,Xenium,scCube-rb,E2_SVG_moran,moran_global_sim,0.45754113459241685,computed
Xenium,Xenium,scCube-rb,E2_SVG_moran,moran_profile_cosine,0.7675808636930298,computed
Xenium,Xenium,scCube-rb,E2_clustering,cluster_ARI_real_vs_label,0.08409893313980148,computed
Xenium,Xenium,scCube-rb,E2_clustering,cluster_NMI_real_vs_label,0.3702778087998803,computed
Xenium,Xenium,scCube-rb,E2_clustering,cluster_ARI_real_vs_sim,-1.063247295875308e-05,computed
Xenium,Xenium,scCube-rb,E2_ct_proportion,ct_proportion_JSD,0.0,computed
Xenium,Xenium,scCube-rb,E2_ct_proportion,ct_proportion_RMSE,0.0,computed
Xenium,Xenium,scCube-rb,BEASTsim_similarity_DSC,Shape_mean_dice_score,0.9951613630132967,computed
Xenium,Xenium,scCube-rb,BEASTsim_similarity_DSC,SVG_mean_dice_score,0.46101912330903305,computed
Xenium,Xenium,scCube-rb,BEASTsim_similarity_DSC,CT_mean_dice_score,0.9992754948703666,computed
Xenium,Xenium,scCube-rb,BEASTsim_biological_signal_DE,DE_lfc_correlation,0.7099295325707184,computed
Xenium,Xenium,scCube-rb,BEASTsim_biological_signal_DE,DE_top_marker_overlap,0.5483870967741935,computed
Xenium,Xenium,scCube-rb,biological_plausibility,Balanced Realism,0.7702302008439341,computed
Xenium,Xenium,scCube-rb,biological_plausibility,Spatial Tissue Fidelity,0.8727909205512665,computed
Xenium,Xenium,scCube-rb,biological_plausibility,Novelty-Gated Plausibility,0.7702302008439341,computed
Xenium,Xenium,scCube-rb,biological_plausibility,Conservative Minimum Plausibility,0.4625480417219372,computed
Xenium,Xenium,scCube-rb,biological_plausibility,coverage_Q,1.0,computed
Xenium,Xenium,scCube-rb,biological_plausibility,novelty_gate,1.0,computed
Xenium,Xenium,scCube-rb,biological_plausibility,copy_similarity,0.8656675568709084,computed
Xenium,Xenium,scCube-rb,E3_scalability,compute_seconds,39.6,computed
Xenium,Xenium,scCube-rb,E3_scalability,peak_memory_gb,1.82,computed
Visium,Spapros,scCube-rfb,E1_data_properties,library_size,0.889795918367347,computed
Visium,Spapros,scCube-rfb,E1_data_properties,effective_library_size,0.9269016697588126,computed
Visium,Spapros,scCube-rfb,E1_data_properties,fraction_zero_gene,0.1175,computed
Visium,Spapros,scCube-rfb,E1_data_properties,fraction_zero_spot,0.2025974025974026,computed
Visium,Spapros,scCube-rfb,E1_data_properties,mean_expression,0.31625,computed
Visium,Spapros,scCube-rfb,E1_data_properties,variance_expression,0.49125,computed
Visium,Spapros,scCube-rfb,E1_data_properties,scaled_variance,0.7125,computed
Visium,Spapros,scCube-rfb,E1_data_properties,pearson_cell_correlation,0.8983098564390324,computed
Visium,Spapros,scCube-rfb,E1_data_properties,spearman_cell_correlation,0.08055942360746687,computed
Visium,Spapros,scCube-rfb,E2_SVG_moran,SVG_precision,0.44166666666666665,computed
Visium,Spapros,scCube-rfb,E2_SVG_moran,SVG_recall,0.44166666666666665,computed
Visium,Spapros,scCube-rfb,E2_SVG_moran,SVG_jaccard,0.28342245989153253,computed
Visium,Spapros,scCube-rfb,E2_SVG_moran,moran_global_real,0.48707672110344363,computed
Visium,Spapros,scCube-rfb,E2_SVG_moran,moran_global_sim,0.3446663220078441,computed
